Hawaii,Unranked,Keith Ah Soon,0,Unranked,74,265,0,Faleasso,HI,Unevaluated,2004,OL,,,Unranked
Hawaii,Unranked,Keala Watson,5.6,Unranked,76,310,5.2,Nanakuli,HI,Unevaluated,2004,DT,Nanakuli,,44
Hawaii,Unranked,Tyler Graunke,0,Unranked,71,179,0,Tuscon,AZ,Unevaluated,2004,QB,,,Unranked
Hawaii,Unranked,Eric Pederson,4.9,Unranked,73,195,0,Palos Verdes,CA,Unevaluated,2005,DB,Peninsula School,,Unranked
Hawaii,Unranked,Mitch Farney,4.9,Unranked,72,185,0,Pheonix,AZ,Unevaluated,2006,WR,Shadow Mountain,,Unranked
Hawaii,19,Gabe Tuata,5.4,Unranked,66,195,4.5,Kealakehe,HI,Unevaluated,2007,RB,Kealakehe,,Unranked
Hawaii,Unranked,Korey Reynolds,5.1,Unranked,75,250,0,Hoover,AL,Unevaluated,2007,DE,Hoover,,Unranked
Hawaii,Unranked,Chris Leatigaga,5.5,Unranked,77,270,4.8,Los Altos Hills,CA,Unevaluated,2007,DE,Foothill College,,Unranked
Hawaii,Unranked,Joey Iosefa,5.2,Unranked,73,190,0,America Samoa,Samoa,Unevaluated,2009,ATH,,,Unranked
Hawaii,Unranked,David Katina,5.4,Unranked,74,225,4.8,Lepupua,Lepupua,Unevaluated,2010,DE,Fa'asao Marist High School,,Unranked
Hawaii,Unranked,Sean Michael Shigematsu,5.2,Unranked,77,230,0,Kapa,HI,Unevaluated,2010,OL,Kapaa,,Unranked
Hawaii,Unranked,Penitito Faalologo,5.2,Unranked,72,220,0,Au,Au,Unevaluated,2011,LB,Fagaitua,,Unranked
Hawaii,Unranked,Ben Dew,5.2,Unranked,76,305,0,Auckland,Auckland,Unevaluated,2011,OL,Word of Life (New Zealand),,Unranked
Hawaii,Unranked,Blake Muir,5.4,Unranked,77,245,0,Sydney,Sydney,Unevaluated,2011,DE,North Ryde,,Unranked
Hawaii,Unranked,John Ursua,0,Unranked,70,165,0,La,HI,Unevaluated,2012,WR,Ka'U &amp; Pahala,,Unranked
Hawaii,Unranked,Harold Moleni,4.9,Unranked,75,230,0,West Valley City,UT,Unevaluated,2012,TE,Hunter,,Unranked
Hawaii,Unranked,Gus Lavaka,0,Unranked,76,300,0,Kearns,UT,Unevaluated,2012,OL,Kearns,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/GUS-LAVAKA-OG-KEARNS-2012_150.JPG"">",Unranked
Hawaii,Unranked,Diocemy St. Juste,5.4,Unranked,69,185,4.42,Santaluces,FL,Unevaluated,2013,RB,Santaluces,,Unranked
Hawaii,Unranked,Jamie Tago,5.2,Unranked,74,210,0,American Samoa,NA,Unevaluated,2013,LB,Samoana,,Unranked
Hawaii,Unranked,Matthew Koloamatangi,5.2,Unranked,78,230,0,East Palo Alto,CA,Unevaluated,2013,OL,Woodside,,Unranked
Houston,Unranked,Kade Lane,0,Unranked,74,250,5,Jersey Village,TX,Unevaluated,2002,DT,,,Unranked
Houston,Unranked,Farouk Adelekan,0,Unranked,75,260,4.9,DuPage,IL,Unevaluated,2002,DT,College of DuPage,,Unranked
Houston,Unranked,Tim Monroe,5.2,Unranked,74,190,4.65,Mt. Vernon,TX,Unevaluated,2005,WR,,,Unranked
Houston,Unranked,Matt Hart,5.2,Unranked,78,295,5,Huffsmith,TX,Unevaluated,2005,OL,Huffsmith-Hargrave,,Unranked
Houston,Unranked,Shomari Williams,5.2,Unranked,73,235,0,Lennoxville,Quebec,Unevaluated,2006,LB,Champlain College,,Unranked
Houston,Unranked,Terrance Ganaway,5.2,Unranked,72,199,4.64,DeKalb,TX,Unevaluated,2007,ATH,De Kalb,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/TERRANCEGANAWAYNIKE150.JPG"">",Unranked
Houston,Unranked,Michael Sanchez,5.3,Unranked,74,248,0,Sharyland,TX,Unevaluated,2007,OL,Sharyland,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/MICHAELSANCHEZJD150.JPG"">",Unranked
Houston,Unranked,Tramaine Williams,5,Unranked,75,255,0,Senotobia,MS,Unevaluated,2007,DE,Northwest Mississippi C.C.,,Unranked
Houston,84,Anthony Lewis,5.6,Unranked,74,210,4.5,Aldine,TX,Unevaluated,2008,LB,Aldine,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ANTHONYLEWIS6_13150.JPG"">",57
Houston,Unranked,Kevin Forsch,5.3,Unranked,77,301,0,Klein,TX,Unevaluated,2009,OL,Oak,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KEVINFORSCH150.JPG"">",Unranked
Houston,Unranked,Zach McMillian,5.6,Unranked,70,150,4.5,Sugarland,TX,Unevaluated,2010,DB,Dulles,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ZACHMCMILLIAN4_9150.JPG"">",69
Houston,Unranked,Davonte Thomas,5.6,Unranked,73,197,0,Aldine,TX,Unevaluated,2012,LB,Eisenhower,"<img src=""http://l.yimg.com/a/p/sp/r/11/112e32ef845478ee549fdbec1c478929/57063.jpg"">",Unranked
Houston,64,Donald Hopkins,5.7,Unranked,74,270,4.9,Lago Vista,TX,Unevaluated,2012,DT,Lago Vista,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DONALDHOPKINS_150_2_8.JPG"">",34
Idaho,Unranked,Robert Ortega,0,Unranked,73,200,0,Cucamonga,CA,Unevaluated,2002,DB,Chaffey JC,,Unranked
Idaho,Unranked,Kelly Talavou,0,Unranked,74,310,0,LA,CA,Unevaluated,2002,DT,Fountain Valley HS,,Unranked
Idaho,Unranked,Nick Pilon,0,Unranked,76,231,0,Coeur d ,ID,Unevaluated,2002,DE,Lake City HS,,Unranked
Idaho,Unranked,Eric McMillan,0,Unranked,70,180,0,Murieta,CA,Unevaluated,2003,DB,Murieta Valley,,Unranked
Idaho,Unranked,Chad Pool,0,Unranked,70,180,0,Lsa Vegas,NV,Unevaluated,2003,LB,Las Vegas,,Unranked
Idaho,Unranked,Colin Whitney,0,Unranked,76,225,0,Coeur d,ID,Unevaluated,2003,TE,Lake City,,Unranked
Idaho,Unranked,Rolly Lambala,0,Unranked,74,227,0,Calgary,Alberta,Unevaluated,2004,RB,St. Francis HS,,Unranked
Idaho,Unranked,Ryan Davis,4.9,Unranked,72,272,0,LaVerne,CA,Unevaluated,2005,DT,Orange Coast College,,Unranked
Idaho,Unranked,Eddie Williams,4.9,Unranked,73,237,0,Aragon,CA,Unevaluated,2005,RB,,,Unranked
Idaho,Unranked,Tristan Turner,4.9,Unranked,76,280,0,LaVerne,CA,Unevaluated,2006,OL,Damien,,Unranked
Idaho,Unranked,Matt Cleveland,5,Unranked,76,297,5.4,Covington,WA,Unevaluated,2007,OL,Kentwood,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/MATTCLEVELANDNIKE150.JPG"">",Unranked
Idaho,Unranked,Robert Siavii,4.9,Unranked,74,200,0,Wahaiwa,HI,Unevaluated,2008,LB,Leilehua,,Unranked
Idaho,Unranked,Jared Heston,5.2,Unranked,73,226,0,Coeur d,ID,Unevaluated,2009,LB,Lake City,,Unranked
Idaho,Unranked,Trey Williams,4.9,Unranked,74,200,0,Itta Betta,MS,Unevaluated,2009,DB,Leflore County,,Unranked
Idaho,Unranked,Brian Reader,4.9,Unranked,75,220,0,Prunedale,CA,Unevaluated,2009,QB,Monterey Peninsula,,Unranked
Idaho,Unranked,Taylor Davis,5.1,Unranked,76,200,4.77,Anthem,AZ,Unevaluated,2009,QB,Boulder Creek,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DAVISTAYLOR150(2)_062408.JPG"">",Unranked
Idaho,Unranked,Chad Chalich,0,Unranked,74,185,4.7,Coeur d,ID,Unevaluated,2012,QB,Coeur d'Alene,,Unranked
Idaho,Unranked,Deon Watson,0,Unranked,77,205,0,Coeur d,ID,Unevaluated,2012,WR,Coeur d'Alene,,Unranked
Idaho,Unranked,Mason Woods,0,Unranked,80,320,0,Maple Ridge,Columbia,Unevaluated,2012,OL,Terry Fox,,Unranked
Idaho,Unranked,Matt Linehan,5.2,Unranked,76,185,0,Orchard Lake,MI,Unevaluated,2013,QB,St. Mary's,,Unranked
Idaho,Unranked,Tueni Luepamanu,5.2,Unranked,73,235,0,Harriman,UT,Unevaluated,2013,ATH,Herriman,,Unranked
Illinois,14,Marcus Mason,0,Unranked,69,190,4.5,North Bethesda,MD,Unevaluated,2003,RB,Georgetown Prep,,Unranked
Illinois,49,Arthur Boyd,0,Unranked,75,255,4.7,Shaker Heights,OH,Unevaluated,2003,RB,,,Unranked
Illinois,Unranked,Tony Sparkman,5.2,Unranked,76,285,5,Plymouth,MN,Unevaluated,2004,OL,Wayzata,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TONYSPARKMAN150.JPG"">",Unranked
Illinois,37,Sirod Williams,5.4,Unranked,73,226,4.5,Garfield Heights,OH,Unevaluated,2005,DE,,,Unranked
Illinois,1,Vontae Davis,5.6,Unranked,72,184,4.4,Washington,Columbia,Unevaluated,2006,DB,Dunbar,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/VONTAEDAVIS7_1150.JPG"">",33
Illinois,2,Eddie McGee,5.3,Unranked,76,189,4.64,Washington,Columbia,Unevaluated,2006,QB,H. D. Woodson,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/EDDIEMCGEENIKEA150.JPG"">",Unranked
Illinois,Unranked,Ian Thomas,5.2,Unranked,72,206,4.7,Berwyn Heights,MD,Unevaluated,2007,LB,DeMatha,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/IANTHOMASNIKE150.JPG"">",Unranked
Illinois,2,Arrelious Benn,6.1,24,73,210,4.45,Washington,Columbia,Unevaluated,2007,WR,Dunbar,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ARRELIOUSBENN11_16150.JPG"">",5
Illinois,5,Nathan Bussey,5.6,Unranked,74,202,4.5,Washington,Columbia,Unevaluated,2007,ATH,Dunbar,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/NATHANBUSSEYNIKE150.JPG"">",49
Illinois,Unranked,Ashante Williams,5.2,Unranked,70,191,4.53,Mayfield,OH,Unevaluated,2008,DB,Mayfield,"<img src=""http://l.yimg.com/a/p/sp/r/d3/d373a33d7a2a2d48cac568db8bd81a51/ashantewilliams.jpg"">",Unranked
Illinois,5,Tavon Wilson,5.5,Unranked,72,179,4.5,Washington,Columbia,Unevaluated,2008,DB,H. D. Woodson,"<img src=""http://l.yimg.com/a/p/sp/r/5b/5b6742cbb6e4e488fd0dcec50b972e56/tavonwilson.jpg"">",60
Illinois,1,Reggie Ellis,5.8,Unranked,74,278,5.09,Washington,Columbia,Unevaluated,2008,DT,Dunbar,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/REGGIEELLISARMY08150.JPG"">",26
Illinois,Unranked,Evan Frierson,5.1,Unranked,74,217,4.6,Washington,Columbia,Unevaluated,2008,LB,H. D. Woodson,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/EVANFRIERSON11_29150.JPG"">",Unranked
Illinois,20,London Davis,5.6,Unranked,76,255,0,Cahokia,IL,Unevaluated,2008,TE,Cahokia,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/LONDONDAVIS6_5150.JPG"">",32
Illinois,Unranked,Ugochukwu Uzodinma,5.2,Unranked,76,240,4.62,Washington,Columbia,Unevaluated,2008,DE,Dunbar,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/UGOUZODINMA10_4150.JPG"">",Unranked
Illinois,22,Tommie Hopkins,5.5,Unranked,71,175,0,East St,IL,Unevaluated,2009,DB,East St. Louis,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TOMMIEHOPKINS6_23150.JPG"">",78
Illinois,1,Terry Hawthorne,6,58,72,168,4.5,East St,IL,Unevaluated,2009,WR,East St. Louis,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TERRYHAWTHORNE12_4150.JPG"">",6
Illinois,Unranked,Joelil Thrash,5.4,Unranked,72,181,4.4,Washington,Columbia,Unevaluated,2009,DB,H. D. Woodson,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOLIELTHRASH6_23150.JPG"">",Unranked
Illinois,Unranked,Jake Feldmeyer,5.4,Unranked,76,265,0,Centerville,OH,Unevaluated,2009,OL,Centerville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JAKEFELDMEYER6_5150.JPG"">",Unranked
Illinois,30,Miles Osei,5.5,Unranked,73,185,0,Mt. Prospect,IL,Unevaluated,2010,QB,Prospect,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MILESOSEI5_18150.JPG"">",Unranked
Illinois,13,Earnest Thomas,5.7,Unranked,74,195,4.59,Orchard Lake,MI,Unevaluated,2010,DB,St. Mary's,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/EARNESTTHOMAS8_24150.JPG"">",46
Illinois,17,Clint Tucker,5.7,Unranked,74,285,0,East St,IL,Unevaluated,2011,DT,East St. Louis,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CLINTTUCKER2_26150.JPG"">",37
Illinois,15,Kenny Knight,5.6,Unranked,76,190,0,Beverly Hills,MI,Unevaluated,2011,WR,Country Day,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KENNYKNIGHT6N10150.JPG"">",Unranked
Illinois,30,Willie Beavers,5.5,Unranked,78,296,5.27,Lathrup Village,MI,Unevaluated,2011,DT,Lathrup,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/WILLIEBEAVERS10MP150.JPG"">",Unranked
Illinois,16,T.J. Neal,5.7,Unranked,73,225,0,McKeesport,PA,Unevaluated,2012,LB,McKeesport,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TJ-NEAL-150.JPG"">",45
Illinois,12,Darius Mosely,5.7,Unranked,71,185,0,O,IL,Unevaluated,2013,DB,O'Fallon,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DARIUS-MOSELY_150_2_10.JPG"">",41
Illinois,5,Darwyn Kelly,5.5,Unranked,73,194,0,Washington,Columbia,Unevaluated,2013,DB,H. D. Woodson,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_VA_-(177-OF-414)-COPY.JPG"">",Unranked
Illinois,20,Jarrod Clements,5.7,Unranked,74,275,0,Trotwood,OH,Unevaluated,2013,DE,Trotwood-Madison,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/2012_ELITE100_OH-664JPG_6930771430_L-COPY.JPG"">",17
Indiana,Unranked,Steven Gunter,0,Unranked,70,160,4.5,Warrensville Heights,OH,Unevaluated,2002,DB,,,75
Indiana,Unranked,Michael Beattie,0,Unranked,72,170,0,AL,AL,Unevaluated,2002,K,,,Unranked
Indiana,Unranked,Kyle Killion,0,Unranked,74,210,0,Kingwood,TX,Unevaluated,2002,LB,Kingwood,,Unranked
Indiana,Unranked,Graeme McFarland,0,Unranked,75,200,4.65,Mountain Brook,AL,Unevaluated,2002,QB,Mountain Brook,"<img src=""http://l.yimg.com/a/p/sp/r/45/451a4064e56e9a3f0c330f24d3980288/graememcfarland.jpg"">",24
Indiana,Unranked,Luis Hernandez,0,Unranked,75,290,4.9,Metarie,LA,Unevaluated,2003,DT,East Jefferson,,Unranked
Indiana,Unranked,Ben Ishola,0,Unranked,75,245,0,Berlin,Berlin,Unevaluated,2003,LB,Berlin Adler American Football Club,,Unranked
Indiana,Unranked,Charles Emerson,0,Unranked,77,240,0,Wetson,CT,Unevaluated,2003,DE,Indiana,,Unranked
Indiana,29,Mike Marvis,5.4,Unranked,74,230,4.6,Hempfield,PA,Unevaluated,2004,LB,Hempfield Area,,Unranked
Indiana,Unranked,Paul Szczesny,0,Unranked,74,239,4.53,Tuscon,AZ,Unevaluated,2004,LB,Pima Community College,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/PAULSZCZESNY2150.JPG"">",Unranked
Indiana,Unranked,Greg Brown,0,Unranked,75,290,0,Centerville,OH,Unevaluated,2004,OL,Fork Union Military/Centerville HS,,Unranked
Indiana,Unranked,Sean Edmundson,5.1,Unranked,77,255,0,Center Grove,IN,Unevaluated,2004,OL,Center Grove,,Unranked
Indiana,Unranked,Bruce Hampton,5.2,Unranked,71,178,4.69,University Heights,OH,Unevaluated,2005,DB,Cleveland Heights,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/BRUCEHAMPTON150.JPG"">",Unranked
Indiana,Unranked,Troy Wagner,5.3,Unranked,78,215,0,O,IL,Unevaluated,2005,TE,O'Fallon,,Unranked
Indiana,Unranked,Zach Walker,5.4,Unranked,68,176,4.5,Plantation,FL,Unevaluated,2007,RB,Plantation,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/ZACHWALKERFLNIKE150.JPG"">",Unranked
Indiana,Unranked,Dane Conwell,5,Unranked,73,216,4.81,Upper St,PA,Unevaluated,2007,LB,Upper St. Clair,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/DANECONWELLNIKE150.JPG"">",Unranked
Indiana,Unranked,Jarrell Drane,5.4,Unranked,73,170,4.6,Plantation,FL,Unevaluated,2007,DB,Plantation,,Unranked
Indiana,Unranked,Tyler Replogle,5.2,Unranked,74,224,4.7,Centerville,OH,Unevaluated,2007,LB,Centerville,,Unranked
Indiana,Unranked,Christopher Hagerup,5.2,Unranked,77,205,4.69,Whitefish Bay,WI,Unevaluated,2007,K,Whitefish Bay,,Unranked
Indiana,Unranked,Larry Black,5.3,Unranked,75,290,0,Wyoming,OH,Unevaluated,2008,DE,Wyoming,,Unranked
Indiana,50,Adam Replogle,5.6,Unranked,75,265,4.95,Centerville,OH,Unevaluated,2009,DT,Centerville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ADAM_REPLOGLE_150_91008.JPG"">",58
Indiana,17,Charles Chapman,5.6,Unranked,78,274,5.1,S.Rockwood,MI,Unevaluated,2009,OL,Airport,"<img src=""http://l.yimg.com/a/p/sp/r/a3/a332a8564824f53fd32c4c6ea1bffbe2/charleschapman.jpg"">",71
Indiana,Unranked,Shaquille Jefferson,5.4,Unranked,72,180,4.62,Lexington,OH,Unevaluated,2010,DB,Lexington,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SHAQUILLEJEFFERSON12_21150.JPG"">",Unranked
Indiana,Unranked,Ryan Phillis,5.4,Unranked,75,235,4.78,Boardman,OH,Unevaluated,2010,DE,Boardman,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RYANPHILLIS9_30150.JPG"">",Unranked
Indiana,Unranked,Mike Replogle,5.4,Unranked,74,210,0,Centerville,OH,Unevaluated,2011,LB,Centerville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MIKE_REPLOGLE_150_3152010.JPG"">",Unranked
Indiana,Unranked,Tanner Kearns,5.4,Unranked,77,225,0,Lexington,OH,Unevaluated,2012,TE,Lexington,,Unranked
Iowa,Unranked,Wesley Thibeaux,0,Unranked,75,290,0,Blinn,TX,Unevaluated,2002,DT,Blinn Community College,,Unranked
Iowa,16,James Townsend,0,Unranked,73,180,4.4,Delran,NJ,Unevaluated,2003,WR,Holy Cross,,68
Iowa,Unranked,George Eshareturi,0,Unranked,75,290,0,The Bronx,NY,Unevaluated,2003,DT,Mt. Saint Michael Academy,,Unranked
Iowa,7,Matt Kroul,5.5,Unranked,74,235,4.7,Mt. Vernon,IA,Unevaluated,2004,LB,,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MATTKROUL1150.JPG"">",33
Iowa,20,Chris Rowell,5.5,Unranked,72,170,4.46,Warrensville Heights,OH,Unevaluated,2005,DB,,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/CHRISROWELL150.JPG"">",28
Iowa,2,Rafael Eubanks,5.9,Unranked,75,290,5.2,Roseville,MN,Unevaluated,2005,OL,Cretin-Derham Hall,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RAPHAELEUBANKS150.JPG"">",5
Iowa,9,Anthony Bowman,5.6,Unranked,70,157,4.4,Orchard Lake,MI,Unevaluated,2006,RB,St. Mary's,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/ANTHONYBOWMANNIKE150.JPG"">",14
Iowa,2,Adrian Clayborn,5.9,Unranked,75,247,4.73,Webster Groves,MO,Unevaluated,2006,DE,,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/ADRIANCLAYBORNNIKE150.JPG"">",8
Iowa,Unranked,Greg Castillo,5.3,Unranked,70,158,4.5,Mt. Laurel,NJ,Unevaluated,2008,ATH,St. Joseph's,"<img src=""http://l.yimg.com/a/p/sp/r/fc/fcc504363df7ab386ba8d42710a6331b/gregcastillo.jpg"">",Unranked
Iowa,Unranked,Jason Semmes,5.1,Unranked,75,218,4.6,Orchard Lake,MI,Unevaluated,2008,DE,St. Mary's,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JASONSEMMES8_29150.JPG"">",Unranked
Iowa,Unranked,Jonny Mullings,5.2,Unranked,76,215,0,Australia,Australia,Unevaluated,2010,K,Colston School,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JONNYMULLINGS10_15150.JPG"">",Unranked
Iowa,2,C.J. Fiedorowicz,5.9,Unranked,79,240,4.55,Johnsburg,IL,Unevaluated,2010,TE,Johnsburg,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CJFIEDOROWICZ11_18150.JPG"">",5
Iowa,15,Nicholas Law,5.5,Unranked,75,195,4.5,Forestville,MD,Unevaluated,2011,DB,Bishop McNamara,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/NICHOLASLAW1_15150.JPG"">",Unranked
Iowa,4,Henry Krieger-Coble,5.5,Unranked,76,218,4.7,Mt. Pleasant,IA,Unevaluated,2011,TE,Mt Pleasant Community,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/HENRYKCOBLE6_23150.JPG"">",Unranked
Iowa,Unranked,Daumantas Venckus,5.6,Unranked,76,220,4.7,Weston,FL,Unevaluated,2012,DE,Cypress Bay,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DAUMANTAS-VENCKUS_150_11_12.JPG"">",Unranked
Iowa,18,Andre Harris,5.5,Unranked,71,157,4.44,Kirkwood,MO,Unevaluated,2013,ATH,Kirkwood,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ANDRE-HARRIS150.JPG"">",Unranked
Iowa,3,Malik Rucker,5.7,Unranked,72,175,4.48,New Hope,MN,Unevaluated,2013,DB,Cooper,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MALIK-RUCKER_150_4_30.JPG"">",33
Iowa,73,Brant Gressel,5.5,Unranked,74,280,5.1,Centerville,OH,Unevaluated,2013,DT,Centerville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRANT-GRESSEL_150_4_22.JPG"">",Unranked
Iowa St.,Unranked,Matt Robertson,0,Unranked,73,210,4.56,Sunrise,FL,Unevaluated,2002,LB,Piper,,96
Iowa St.,Unranked,Waye Terry,0,Unranked,74,195,4.65,Los Altos Hills,CA,Unevaluated,2002,QB,Foothill C.C.,,Unranked
Iowa St.,Unranked,Kyle Smith,0,Unranked,75,220,4.65,Kirkwood,MO,Unevaluated,2002,LB,Kirkwood,,45
Iowa St.,Unranked,Korey Smith,0,Unranked,76,217,4.57,Kirkwood,MO,Unevaluated,2002,DE,Kirkwood,,Unranked
Iowa St.,Unranked,Kory Pence,0,Unranked,77,310,5.1,Sotry City,IA,Unevaluated,2002,OL,,,Unranked
Iowa St.,Unranked,Joe Vanstrom,4.9,Unranked,79,300,5.35,Ham Lake,MN,Unevaluated,2004,OL,Blaine,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOEVANSTROM150.JPG"">",Unranked
Iowa St.,Unranked,Ernest Ferguson,5.3,Unranked,72,215,4.6,Royal Palm Beach,FL,Unevaluated,2008,LB,Royal Palm Beach,,Unranked
Iowa St.,Unranked,Roosevelt Maggitt,5.3,Unranked,74,189,0,Palm Beach Gardens,FL,Unevaluated,2008,DE,Dwyer,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ROOSEVELTMAGGIT8_17150.JPG"">",Unranked
Iowa St.,Unranked,Cleyon Laing,5.2,Unranked,76,260,0,Edmonton,Alberta,Unevaluated,2008,DE,,,Unranked
Iowa St.,14,Luke Knott,5.5,Unranked,73,185,4.6,Lee,MO,Unevaluated,2012,QB,Lee's Summit West,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/LUKE_PHOTO_150.JPG"">",Unranked
Iowa St.,Unranked,Mitchell Meyers,5.5,Unranked,76,241,4.63,The Woodlands,TX,Unevaluated,2012,DT,The Woodlands,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MITCHELLMEYERSRAWA_150_6_22.JPG"">",Unranked
Kansas,Unranked,Jon Cornish,0,Unranked,73,200,4.47,British Columbia,Columbia,Unevaluated,2002,LB,St. Thomas More,,Unranked
Kansas,Unranked,Derek Fine,0,Unranked,76,218,4.6,Sallissaw,OK,Unevaluated,2002,TE,,"<img src=""http://l.yimg.com/a/p/sp/r/f8/f88869702450a99a04159f869e9eb7b9/derekfine.jpg"">",48
Kansas,Unranked,Bob Whitaker,0,Unranked,77,310,5.3,Mt. Lebanon,PA,Unevaluated,2002,OL,,,69
Kansas,Unranked,Tang Bacheyie,0,Unranked,73,180,4.48,Windsor,Ontario,Unevaluated,2003,ATH,Sanwich,,Unranked
Kansas,Unranked,Jeff Edwards,0,Unranked,70,180,0,Lenexa,KS,Unevaluated,2004,K,Coffeyville C.C.,,Unranked
Kansas,6,Mike Rivera,5.6,Unranked,75,230,4.58,Shawnee,KS,Unevaluated,2004,LB,Shawne Mission Northwest,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MIKERIVERA1200.JPG"">",23
Kansas,Unranked,Tang Bacheyie,5.5,Unranked,73,190,4.48,Windsor,Ontario,Unevaluated,2005,DB,Sandwich,,Unranked
Kansas,Unranked,Todd Reesing,5.5,Unranked,72,180,4.7,Lake Travis,TX,Unevaluated,2006,QB,Lake Travis,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TODD-REESING-150.JPG"">",16
Kansas,15,Bradley Dedeaux,5.5,Unranked,74,238,4.78,Midwest City,OK,Unevaluated,2006,TE,Midwest City,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/BRADLEYDEDEAUXNIKE150.JPG"">",40
Kansas,4,Tyler Lawrence,5.3,Unranked,74,198,4.69,Shawnee,KS,Unevaluated,2006,QB,Shawnee Mission West,"<img src=""http://vmedia.rivals.com/IMAGES/Camper/PHOTO/TYLERLAWRENCENIKE1150.JPG"">",Unranked
